# AUTO-GENERATED FILE — do not edit by hand. Regenerate with: python3 src/data/create_equipment_csv.py
EquipmentGameId|CardName|CanonicalEquipmentId|ClassIds|TalentIds|Cost|Defense|AbilityText|Types
EG5740c261e6|Peg Leg|CEe1897abade|CL466f24c901|||1|**Action** - {r}{r}{r}, destroy this: Your next attack this turn gets **go again**. **Go again**.  **Blade Break**|Pirate, Equipment, Legs
EGe7e538e0ec|Quartermaster's Boots|CE2090e3df78|CL46a808cfd5|||1|**Action** - {r}{r}, destroy this: The next non-attack action card you play this turn gets **go again**. **Go again**  **Blade Break**|Generic, Equipment, Legs
EG398bddb30f|Quick Clicks|CE1c53aad9e7|CL46a808cfd5|||0|**Action** - Destroy this: Your next attack this turn gets **go again**. Activate this only if you've played a Nimblism this turn. **Go again**|Generic, Equipment, Legs
EG681fed2763|Rust Belt|CE6f0b581d4e|CLc2defff067|||1|**Instant** - {t} a cog you control, destroy this: Gain {r}.  **Battleworn**|Mechanologist, Equipment, Chest
EGbd22c8c2ad|Sealace Sarong|CE3c80b7065a|CLe8126c64c3|||2|**Instant** - {t}, turn a blue arrow in your arsenal face-up: it gets **go again** this turn.  **Blade Break**|Ranger, Equipment, Legs
EG92846056ad|Swiftstrike Bracers|CE2998c6903a|CL46a808cfd5|||0|**Action** - Destroy this: Your next attack this turn gets +2{p}. Activate this only if you've played a Nimblism this turn. **Go again**|Generic, Equipment, Arms
EG5aabb7cb01|Unicycle|CE537a2011db|CLc2defff067|||1|**Instant** - Destroy this: {u} a cog you control.  **Battleworn**|Mechanologist, Equipment, Legs
EGc18a86828d|Iris of the Blossom|CE604bbfc759|CL04a4fce796|||2|**Instant** - {t}, discard a card: Search your deck for a Whirling Mist Blossom, banish it, then shuffle. You may play it this turn. Activate this only if you've hit this turn.  **Blade Break**|Ninja, Equipment, Head
EG9783ab3dbf|Okana Scar Wraps|CE7201bba18b|CL04a4fce796|||2|**Attack Reaction** - {t}, banish an Edge of Autumn you control: Target Ninja attack action card gets +1{p}.  Whenever an attack you control with Vengeance in its name hits, you may equip an Edge of Autumn from your banished zone.  **Blade Break**|Ninja, Equipment, Arms
EGdcb0058e14|Robe of Autumn's Fall|CE477f7baacd|CL04a4fce796|||0|When an Edge of Autumn you control hits, you may destroy this. If you do, gain {r}.  **Arcane Barrier 1**|Ninja, Equipment, Chest
EGdae9e0809f|Halo of Lumina Light|CE4d3dda237f|CLe7f74fadce|TLdfccc06f14|||When this is destroyed, you may put a yellow aura from your banished zone into the arena.  **Spellvoid 2**|Light, Illusionist, Equipment, Head
EG30489f25ca|Helm of the Arknight|CE33f3ea676a|CL7ddbb0abd6|||2|**Temper**|Runeblade, Equipment, Head
EGc8776dabc1|Base of the Mountain|CE6b494641b2|CL46a808cfd5|||*|When this defends, banish any number of action cards from your hand, then add them to the chain link as defending cards.  This card's {d} is equal to the number of action cards defending on the active chain link.  **Blade Break**|Generic, Equipment, Legs
EG8a67026b76|Craterhoof|CE8b2ebc9271|CL8060afda51|||1|**Action** - {r}{r}{r}, destroy this: The next Guardian attack action card you play from arsenal this turn gets **dominate**. **Go again**  **Battleworn**|Guardian, Equipment, Legs
EG474571d607|Gauntlet of Boulderhold|CEe59e37ce9c|CL8060afda51|||1|**Action** - {r}{r}{r}, destroy this: The next Guardian attack action card you play from arsenal this turn gets +2{p}. **Go again**  **Battleworn**|Guardian, Equipment, Arms
EG784b916377|Hoarding of Denial|CEecc5af794d|CL8060afda51|||0|This gets +X{d} while defending, where X is the number of cards with cost 3 or more defending this combat chain.  **Blade Break**|Guardian, Equipment, Off-Hand
EG78acf6f7a4|Richter Scale|CEbd17778456|CL8060afda51|||1|**Action** - Destroy this: Create 2 Seismic Surge tokens.  **Battleworn**|Guardian, Equipment, Chest
EGe0fb2ed49b|Sunkwater Exoshell|CE9171761abe|CL46a808cfd5|||0|When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn.  **Blade Break**|Generic, Equipment, Chest
EG85bb6ecd4f|Sunkwater Lookout|CEe5ef43f8b7|CL46a808cfd5|||0|When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn.  **Blade Break**|Generic, Equipment, Head
EG68c65d5f14|Sunkwater Pincers|CEee1d503725|CL46a808cfd5|||0|When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn.  **Blade Break**|Generic, Equipment, Arms
EGb659dd6e54|Sunkwater Scalers|CE501477177f|CL46a808cfd5|||0|When this defends, put a face-up card from your arsenal on the bottom of your deck. If you do, draw a card and this gets +1{d} until end of turn.  **Blade Break**|Generic, Equipment, Legs
EGb5d2177f28|Testament of Valahai|CEd29a6ad37f|CL8060afda51|||1|If you control three or more Seismic Surge tokens, this gets +2{d}. If you control six or more, instead this gets +4{d}.  **Guardwell**|Guardian, Equipment, Off-Hand
EG6bb56eb43b|Tremor of Resistance|CE94f6821fb3|CL8060afda51|||0|If you control a Seismic Surge token, this gets +2{d}.  **Blade Break**|Guardian, Equipment, Off-Hand
EGb1f9a71d23|Bloodied Boots|CE0d45819ee5||||0|You may equip this.  **Action** - Destroy this: Gain 2 action points.|Event, Equipment, Legs
EGef9c59d255|Bloodied Gauntlet|CEfa811e6991||||0|You may equip this.  **Action** - Destroy this: The next attack action card you play this turn gets +2{p}. **Go again**|Event, Equipment, Arms
EG7ae8b1ac01|Bloodied Helm|CE3bd4ae0436||||0|You may equip this.  **Instant** - Destroy this: Put a card from your arsenal on the bottom of your deck. If you do, draw a card.|Event, Equipment, Head
EG3b6f02648b|Bloodied Shield|CEe84207d71b||||2|You may equip this.  **Blade Break**|Event, Equipment, Off-Hand
EG2eac65f1c9|Bloodied Strapping|CEd2e2dc919e||||0|You may equip this.  **Action** - Destroy this: The next attack action card you play this turn costs {r}{r} less to play. **Go again**|Event, Equipment, Chest
EG872a08baaf|Attention Grabbers|CE0ffa9da79f|CL8060afda51|||1|When this defends, you may remove a suspense counter from an aura you control. If you do, this gets +2{d} this chain link.  **Blade Break**|Guardian, Equipment, Arms
EGe8fab8a3c9|Boots to the Boards|CE8ad27e8bcf||TLb211e516e8||2|When this defends, pay up to {r}{r}{r}. Create that many Toughness tokens.  **Temper**|Revered, Equipment, Legs
EGf400f7fa46|Tiara of Suspense|CEe9d46cea76|CL8060afda51|TLb211e516e8||2|**Instant** - Destroy this: Put a suspense counter on an aura of suspense you control. Activate this only if you've been cheered this turn.  **Guardwell**|Revered, Guardian, Equipment, Head
EG27b255c2db|Virtuoso Bodice|CE03b5d83122|CL8060afda51|||2|When this defends, you may remove a suspense counter from an aura you control. If you do, gain {r}{r}.  **Blade Break**|Guardian, Equipment, Chest
EGdc00102ffe|Adaptive Alpha Mold|CEd007dd8503|CLc2defff067|||1|**Modular**  **Action** - 0: Equip this to another equipment zone.  **Battleworn**|Mechanologist, Equipment, Base
EG18f3a81cda|Garland of Spring|CEeb802d6598|CL46a808cfd5|||0|**Action** - Destroy this: Gain {r}. **Go again**|Generic, Equipment, Chest
EGf651574b5e|Gauntlets of Tyrannical Rex|CEfe36a205ea|CL48a111b581|||2|**Action** - {r}, {t}: Your next attack this turn gets +1{p}. Activate this only if there is a card with 6 or more {p} in your pitch zone. **Go again**  **Temper**|Brute, Equipment, Arms
EGed4c64734d|Golden Gait|CE7375411963|CLf4c16fcffe|||2|**Legendary Olympia Specialization**  This counts as a Gold.  **Temper**|Warrior, Equipment, Legs
EGc7f9621ace|Golden Galea|CE5a4a0c7105|CLf4c16fcffe|||2|**Legendary Olympia Specialization**  This counts as a Gold.  **Temper**|Warrior, Equipment, Head
EG15919399ba|Golden Gauntlets|CE167223dfe2|CLf4c16fcffe|||2|**Legendary Olympia Specialization**  This counts as a Gold.  **Temper**|Warrior, Equipment, Arms
EG67bcd4c15d|Golden Heart Plate|CE96df243125|CLf4c16fcffe|||2|**Legendary Olympia Specialization**  This counts as a Gold.  **Temper**|Warrior, Equipment, Chest
EG76bdb6515c|Helm of Hindsight|CEf77daad16d|CL46a808cfd5|||0|**Instant** - {r}{r}{r}, destroy this: Put target attack action card from your graveyard on top of your deck.|Generic, Equipment, Head
EG9e1d13a919|Helm of the Adored|CEc699a6dbce||TLb211e516e8||1|When this defends, **the crowd cheers** you.  **Blade Break**|Revered, Equipment, Head
EG3427c0b77c|Hold Firm|CEa37908c598||TLb211e516e8||1|**Action** - {r}{r}, destroy this: Create 3 Toughness tokens. Activate this only if you have less {h} than each other hero. **Go again**  **Blade Break**|Revered, Equipment, Arms
EG8bb2b595aa|Horns of the Despised|CE20699f482e||TLc090c7fd61||1|When this defends, **the crowd boos** you.  **Blade Break**|Reviled, Equipment, Head
EGc695a8d335|Ironfist Revelation|CEcb38dbce6c|CL8060afda51|||2|When this defends, you may turn a face-down card with crush in your arsenal face-up. If you do, put a +1{p} counter on it.  **Temper**|Guardian, Equipment, Arms
EG354447160d|Laughing Knee-Slappers|CE9073cc309f|CL48a111b581|TLc090c7fd61||1|If you control a Might and a Vigor token, this gets +2{d}.  **Blade Break**|Reviled, Brute, Equipment, Legs
EGdc4bd05bb7|Mightybone Knuckles|CEf3736c3990||TLc090c7fd61||1|**Action** - {r}{r}{r}, destroy this: Create 3 Might tokens. Activate this only if you have more {h} than each other hero. **Go again**  **Blade Break**|Reviled, Equipment, Arms
EG5ea998d107|Overbearing Presence|CEac1ab3a141|CL48a111b581|||1|**Action** - {r}{r}{r}, destroy this: Create 3 Vigor tokens. Activate this only if there is a card with 6 or more {p} in your pitch zone. **Go again**  **Blade Break**|Brute, Equipment, Chest
EGdd4cf85995|Plate of Tough Love|CE0131f62394|CL8060afda51|TLb211e516e8||1|If you control a Confidence and a Toughness token, this gets +2{d}.  **Blade Break**|Revered, Guardian, Equipment, Chest
EG6cb9fe2880|Punching Gloves|CE2b0b03e142|CL46a808cfd5|||0|**Action** - {r}{r}, destroy this: The next attack card you play this turn gets +2{p}. **Go again**|Generic, Equipment, Arms
EG67a8428f5c|Stand Strong|CEbf329d03ed|CL8060afda51|||1|**Action** - {r}{r}{r}, destroy this: Create a Confidence token. Activate this only if you control an aura of suspense. **Go again**  **Blade Break**|Guardian, Equipment, Legs
EG1053c86429|Strong Stomach for Adversity|CEca56c0f593|CL8060afda51|TLc090c7fd61||1|If you control a Confidence and a Might token, this gets +2{d}.  **Blade Break**|Reviled, Guardian, Equipment, Chest
EG9f53956c77|Toby Jugs|CEf1cc75d01b|CL46a808cfd5|||0|When this defends, you may pay {r}. If you do, it gets +2{d} this turn.  **Blade Break**|Generic, Equipment, Legs
EG82e95a859c|Tough Leather Boots|CEfbacbf8f9e|CL48a111b581|TLb211e516e8||1|If you control a Toughness and a Vigor token, this gets +2{d}.  **Blade Break**|Revered, Brute, Equipment, Legs
EG5e694ee958|Echo Casque|CEfa1ca89717|CL48a111b581|||1|Whenever you beat chest, you may {r} and destroy this. If you do, draw a card.  **Battleworn**|Brute, Equipment, Head
EG125a2b3705|Torc of Vim|CEa53f020cbd|CL48a111b581|||1|Whenever you beat chest, you may destroy this. If you do, the next Brute attack action card you play this turn costs {r}{r} less to play.  **Battleworn**|Brute, Equipment, Chest
EGe4deaf9668|Trampling Trackers|CEce93356471|CL48a111b581|||2|Whenever you beat chest, you may destroy this. If you do, create an Agility token.  **Temper**|Brute, Equipment, Legs
EG45dfe482b7|Inverter's Nightcowl|CEeaf0569a51|CLa055f8b49d|||1|**Action** - Destroy this: Until end of turn, whenever you play an attack action card with stealth, gain {r}. **Go again**  **Battleworn**|Assassin, Equipment, Chest
EG59102d522d|Prey Spotters|CE6938b7bb86|CLa055f8b49d|||1|**Attack Reaction** - Destroy this: **Mark** target opposing hero.  **Battleworn**|Assassin, Equipment, Head
EG0665075992|Rage Baiters|CE67607b8de7|CLa055f8b49d|||1|"**Attack Reaction** - {r}, {t}: Target attack with stealth gets ""When this hits a hero, **mark** them.""  **Blade Break**"|Assassin, Equipment, Arms
EG9821dc95bc|Stalker's Steps|CEbe1154d7fb|CLa055f8b49d|||0|**Attack Reaction** - Destroy this: Target attack with stealth gets **go again**  **Arcane Barrier 1**|Assassin, Equipment, Legs
EG2b401e98af|Aetherstorm Wellingtons|CEdf12e5a0ea|CLaf2c41eb4e|||0|**Arcane Barrier 2**|Wizard, Equipment, Legs
EG337d10b09a|Basalt Boots|CEc91e3c4b8e|CL8060afda51|||1|If you control a Seismic Surge token, this gets +1{d}.  **Temper**|Guardian, Equipment, Legs
EG44582025be|Beckoning Haunt|CEf0539d5a06|CL7ddbb0abd6|||2|**Action** - {x}{x}{r}, destroy this: Return target aura with cost X from your graveyard to your hand.  **Guardwell**|Runeblade, Equipment, Arms
EGc099d92d7f|Blackstone Greaves|CE7685017942|CL7ddbb0abd6|||1|If you've dealt arcane damage this turn, this gets +1{d}.  **Temper**|Runeblade, Equipment, Legs
EG16d3cc5826|Bolt'n Boots|CE8bc643458f|CLe8126c64c3|||1|**Attack Reaction** - {r}, destroy this: Target arrow attack with {p} greater than its base gets **go again**.  **Battleworn**|Ranger, Equipment, Legs
EG1ed05eaa62|Bone Puppetry|CE642309f121|CL73a3107d6a|||2|When this defends, you may return an ally from your graveyard to the arena. If you do, at the beginning of the end phase, destroy it and discard your hand.  **Blade Break**|Necromancer, Equipment, Arms
EG87b09a87c0|Burnished Bunkerplate|CE39c293dc36|CL46a808cfd5|||0|**Defense Reaction** - Destroy this: You may add an action card from your arsenal to the active chain link as a defending card.|Generic, Equipment, Chest
EGf2afe63a3f|Buzzard Helm|CEcd13727b94|CL48a111b581|||1|When this defends, draw a card then discard a random card. If a card with 6 or more {p} is discarded this way, this gets +1{d} this turn.  **Temper**|Brute, Equipment, Head
EG02429bb2a3|Carrion Crown|CE9204c62d5c|CL73a3107d6a|||2|**Action** - Discard an ally, destroy this: Draw a card. **Go again**  **Blade Break**|Necromancer, Equipment, Head
EG3cabe2da13|Comeback Kicks|CEd408c7c85d||TLb211e516e8||1|Whenever the crowd cheers you, if you have less {h} than each other hero, you may destroy this. If you do, gain 1 action point.  **Battleworn**|Revered, Equipment, Legs
EG0660ec8a86|Concealed Nerve Gas|CE6365eca963|CLe8126c64c3||||**Cloaked**  While this is equipped face-down, when an attack with go again hits you, destroy this and create a Frailty token under each opponent's control.|Ranger, Equipment, Chest, Trap
EG28833d63ac|Concealed Pathogen|CE42e22cd4e1|CLe8126c64c3||||**Cloaked**  While this is equipped face-down, when an attack hits you and its controller has played or activated an attack reaction this chain link, destroy this and create a Bloodrot Pox token under each opponent's control.|Ranger, Equipment, Chest, Trap
EG88f282e914|Concealed Sedative|CEdd2d8d31b1|CLe8126c64c3||||**Cloaked**  While this is equipped face-down, when an attack with {p} greater than its base hits you, destroy this and create an Inertia token under each opponent's control.|Ranger, Equipment, Chest, Trap
EGd16202c107|Crown of Everbloom|CEd82282303e||TL44d476274f||0|**Instant** - Destroy this: Put a card from your arsenal on the bottom of your deck. If you do, draw a card and create a Spellbane Aegis token.  **Arcane Barrier 2**|Earth, Equipment, Head
EGb4b3f450e2|Crown of Frozen Thoughts|CE166f99aeb4||TLd53b257ba8||2|When this defends, **freeze** the attacking hero until the start of their next turn.  **Blade Break**|Ice, Equipment, Head
EG518a6e8575|Double Cross Strap|CEb50d4dd97b|CL04a4fce796|||0|**Instant** - Destroy this: Gain {r}. Activate this only if you've hit 2 or more times this combat chain.  **Arcane Barrier 1**|Ninja, Equipment, Chest
EG2891d751b9|Dyed Silk Sleeves|CE3ddacb84d7|CL04a4fce796|||1|**Attack Reaction** - {r}, {t}, destroy a dagger you control that's not on the active chain link: Target Ninja attack action card on the active chain link gets +1{p}. When the chain link resolves, if the attack didn't hit, destroy this.  **Blade Break**|Ninja, Equipment, Arms
EG5280ab4597|Dynastic Diadem|CEba85785441||TL8d85e3583f||1|Fealty tokens you control can't be destroyed by opponents' effects.  If you control 3 or more Fealty tokens, this gets +1{d}.  **Temper**|Draconic, Equipment, Head
EGdc0fc78e72|Embraforged Gauntlet|CE2d35dfeaea||TLed9d3d832a||2|If this would be put into your graveyard from anywhere, instead banish it.  **Temper**  **Blood Debt**|Shadow, Equipment, Arms
EG27a60339fa|Enclosed Firemind|CE62eba1f6d6|CL8060afda51|||0|**Arcane Barrier 1**|Guardian, Equipment, Head
EGf7dcec7582|Evo Beta Base Arms|CEdbe2d4a0ce|CLc2defff067||0|1|If you have a base arms equipped, **transform** it into this, then equip this.  Evo arms cost you {r} less to play.  **Battleworn**|Mechanologist, Action, Equipment, Evo, Base, Arms
EG6295732940|Evo Beta Base Chest|CE5c4ffe2027|CLc2defff067||0|1|If you have a base chest equipped, **transform** it into this, then equip this.  Evo chests cost you {r} less to play.  **Battleworn**|Mechanologist, Action, Equipment, Evo, Base, Chest
EG5363c5e58b|Evo Beta Base Head|CE890f86500a|CLc2defff067||0|1|If you have a base head equipped, **transform** it into this, then equip this.  Evo heads cost you {r} less to play.  **Battleworn**|Mechanologist, Action, Equipment, Evo, Base, Head
EG7e52f5b82c|Evo Beta Base Legs|CEf8d423245d|CLc2defff067||0|1|If you have a base legs equipped, **transform** it into this, then equip this.  Evo legs cost you {r} less to play.  **Battleworn**|Mechanologist, Action, Equipment, Evo, Base, Legs
EG5fa9a8b16c|Gauntlets of Unity|CEbe7431f5d3|CLf4c16fcffe|||1|**Unity** - When this defends together with a card from hand, this gets +1{d} until end of turn.  **Temper**|Warrior, Equipment, Arms
EG1f218254a6|Glory Plate|CE930f6f31f6||TLb211e516e8||0|This gets +1{d} for each Toughness token that has left the arena this turn.  **Guardwell**|Revered, Equipment, Chest
EGf9dc6d9592|Gloves of Azure Waves|CEf85f7cbd73|CL466f24c901|||0|**Arcane Barrier 1**  **High Tide** - If there are 2 or more blue cards in your pitch zone, this gets +3{d} and **blade break**.|Pirate, Equipment, Arms
EG890d0826f2|Gloves of Erasure|CEa6b9b5da8b|CLaf2c41eb4e|||0|When this leaves the arena, destroy target aura token.  **Blade Break**|Wizard, Equipment, Arms
EG2a598498c7|Graven Cowl|CEae66a32c22|CLa055f8b49d|||2|While this is in your graveyard, at the start of your turn, you may destroy 2 Silver you control. If you do, equip this.  When this is equipped from anywhere other than your graveyard, put a -1{d} counter on it.  **Blade Break**|Assassin, Equipment, Head
EG5a5343c223|Graven Gaslight|CE92d5853c07|CLa055f8b49d||||**Instant** - Destroy 2 Silver you control: Equip this. Activate this only while this is in your graveyard.  **Spellvoid 1**|Assassin, Equipment, Off-Hand
EGfba6eaced6|Graven Gloves|CE569d64a12d|CLa055f8b49d|||2|While this is in your graveyard, at the start of your turn, you may destroy 2 Silver you control. If you do, equip this.  When this is equipped from anywhere other than your graveyard, put a -1{d} counter on it.  **Blade Break**|Assassin, Equipment, Arms
EG1f3a459fd9|Graven Vestment|CEac6a1b9486|CLa055f8b49d|||2|While this is in your graveyard, at the start of your turn, you may destroy 2 Silver you control. If you do, equip this.  When this is equipped from anywhere other than your graveyard, put a -1{d} counter on it.  **Blade Break**|Assassin, Equipment, Chest
EG03fe699380|Graven Walkers|CEd072fe9e77|CLa055f8b49d|||2|While this is in your graveyard, at the start of your turn, you may destroy 2 Silver you control. If you do, equip this.  When this is equipped from anywhere other than your graveyard, put a -1{d} counter on it.  **Blade Break**|Assassin, Equipment, Legs
EG0006f69647|Grimoire of Fellingsong|CE9ae8722002|CL7ddbb0abd6||||**Instant** - {r}, destroy this: Create a Runechant token.|Runeblade, Equipment, Off-Hand
EG6900c2e698|Havoc Wrap|CEc7b3cb9230||TLb23b4b8d68||1|"**Action** - {t}: **Go again**  If this is tapped, cards cost {r} less to play, this doesn't untap during the end phase, and this gets ""At the start of your turn, destroy this.""  **Battleworn**"|Chaos, Equipment, Chest
EGa0ad2a7134|Helm of Might and Magic|CE4154893b10|CL7ddbb0abd6|||1|**Blade Break**  **Spellvoid 1**|Runeblade, Equipment, Head
EG731bdd9db0|Helm of Safe Haven|CEdfd1edad39|CL46a808cfd5|||2|When this defends, reveal the top card of your deck. If it's an attack action card, add it to this chain link as a defending card and discard a card.  **Blade Break**|Generic, Equipment, Head
EG72e01b103a|Helm of Unity|CEe82033b91f|CLf4c16fcffe|||1|**Unity** - When this defends together with a card from hand, this gets +1{d} until end of turn.  **Temper**|Warrior, Equipment, Head
EG90af3ef03a|Kimono of Layered Lessons|CE0e4d9d4864||TLf06e1de18e||1|**Cloaked**  **Instant** - {c}{c}{c}, turn this face-up: Put a +1{d} counter on this.  At the start of your turn, destroy this.|Mystic, Equipment, Chest
EG9d93b91a61|Limbs of Lignum Vitae|CE7077572caa||TL44d476274f||1|If there are 4 or more Earth cards in your banished zone, this gets +1{d}.  **Blade Break**|Earth, Equipment, Arms
EGfb218244d0|Line Crossers|CE3a6984791a||TLc090c7fd61||1|If you have the same {h} as a hero, it also counts as you having more {h} than them, and them having less {h} than you.  **Blade Break**|Reviled, Equipment, Arms
EG218d57b94d|Magmatic Carapace|CE50ec5043e0|CL8060afda51|||2|Whenever you play an aura, you may {t} this and pay {r}. If you do, create a Seismic Surge token.  **Guardwell**|Guardian, Equipment, Chest
EG94c2864dd0|Mask of the Swarming Claw|CEf6a604c59a|CL04a4fce796|||0|**Arcane Barrier 1**  **Spellvoid X**, where X is the number of chain links you control.|Ninja, Equipment, Head
EG05f2c8039e|mBrio Base Cortex|CE02a1776e61|CLc2defff067|||0|If you control a Hyper Driver, this gets +2{d}.  **Guardwell**|Mechanologist, Equipment, Base, Chest
EGac0ac2c184|mBrio Base Digits|CE7fcf36e416|CLc2defff067|||1|**Instant** - {t} this and a cog you control: This gets +1{d} until end of turn.  **Temper**|Mechanologist, Equipment, Base, Arms
EG1069cf62c3|mBrio Base Vizier|CE907bd39aa8|CLc2defff067|||0|If you would be dealt arcane damage, you may remove a steam counter from a Hyper Driver you control to prevent 1 of that damage.  **Arcane Barrier 1**|Mechanologist, Equipment, Base, Head
EGefd555a15f|mBrio Base Walkers|CE37789e39af|CLc2defff067|||0|**Quell 1**|Mechanologist, Equipment, Base, Legs
EG8178875d52|Mournful Casket|CE89469665ca|CL73a3107d6a|||1|If an ally has been put into your graveyard this turn, this gets +1{d}.  **Temper**|Necromancer, Equipment, Chest
EG9c60fd74bf|Myrkhellir Helm|CEa1ffa2b665|CL46a808cfd5|||1|If you control a Gold, this gets +1{d}.  **Action** - {r}{r}, destroy this: The next time you would draw a card from a Gold token this turn, instead draw 2 cards. **Go again**  **Temper**|Generic, Equipment, Head
EG747e1f05b5|Pillar of Unity|CE22078efabe|CLf4c16fcffe|||1|**Unity** - When this defends together with a card from hand, this gets +1{d} until end of turn.  **Temper**|Warrior, Equipment, Legs
EG46432ec34a|Plating of Unity|CE85cb470b5c|CLf4c16fcffe|||1|**Unity** - When this defends together with a card from hand, this gets +1{d} until end of turn.  **Temper**|Warrior, Equipment, Chest
EG714c183eaa|Predatory Plating|CE0994d560a1|CL48a111b581|||2|**Instant** - Destroy this: Gain {r}. Activate this only if you control a card with 6 or more {p}.  **Guardwell**|Brute, Equipment, Chest
EGee9f53d21e|Reach Beyond the Grave|CE7524749ce9|CL73a3107d6a|||1|**Action** - Destroy this: Return an ally card from your graveyard to your hand, then discard a card. **Go again**  **Battleworn**|Necromancer, Equipment, Arms
EGe6f4426152|Rippling Wave|CE51aaa21ccf||TLf06e1de18e||3|**Cloaked**  **Instant** - {c}{c}{c}, turn this face-up: You may return a defending blue attack action card to its owner's hand.  **Blade Break**|Mystic, Equipment, Arms
EG543a8d3af5|Robe of Resourcefulness|CEbd5d63b04f|CLaf2c41eb4e|||0|When this leaves the arena, gain {r}{r}.  **Blade Break**|Wizard, Equipment, Chest
EG63389c5452|Runebleed Robe|CEec2e166d5e|CL7ddbb0abd6|||0|**Instant** - Destroy this and a Runechant you control: Prevent the next 1 arcane damage that would be dealt to you this turn.  **Arcane Barrier 1**|Runeblade, Equipment, Chest
EG99908c0973|Scuttle Toes|CE31f1c88fa4|CL73a3107d6a|||0|**Instant** - {r}{r}, destroy this: {u} target ally you control. Destroy it at the beginning of the end phase.  **Arcane Barrier 1**|Necromancer, Equipment, Legs
EGe0fb06638a|Shamanic Shinbones|CEb1ebcc9113|CL48a111b581|||0|**Arcane Barrier 1**|Brute, Equipment, Legs
EGed0873c326|Shattering Grasp|CEe4465a81d3||TLd53b257ba8||1|**Action** - Destroy this: Destroy target frozen ally. **Go again**  **Battleworn**|Ice, Equipment, Arms
EG807058c57c|Shroud of the Fate Watcher|CE30192d5c97|CLaf2c41eb4e|||0|When this leaves the arena, create a Sigil of Fate token.  **Blade Break**|Wizard, Equipment, Head
EG6a033c065a|Silken Shawl|CEee68d382ea|CLe7f74fadce||||When this is destroyed, create a Vigor token.  **Ward 1**|Illusionist, Equipment, Chest
EGc2f7531e95|Silken Shroud|CEac42143579|CLe7f74fadce||||When this is destroyed, create a Ponder token.  **Ward 1**|Illusionist, Equipment, Head
EGaed981b8f1|Silken Slippers|CE58d04475c7|CLe7f74fadce||||When this is destroyed, create an Agility token.  **Ward 1**|Illusionist, Equipment, Legs
EG91a0384b90|Silken Symphony|CE17c4a8a6b3|CLe7f74fadce||||When this is destroyed, create a Might token.  **Ward 1**|Illusionist, Equipment, Arms
EG922f3aef48|Skera Strapping|CE92308a0bfa|CL48a111b581|||0|If you've pitched a card with 6 or more {p} this turn, this gets **spellvoid 3**.|Brute, Equipment, Arms
EGc3585e977a|Smoldering Scales|CE6fdd1f4a6d||TL8d85e3583f||2|If one or more Frostbite tokens would be created under your control, instead you may destroy this.  **Guardwell**|Draconic, Equipment, Chest
EGae761869a3|Solforge Gauntlet|CE530ba9c83d||TLdfccc06f14||1|When the combat chain closes, if this defended, put it into your soul.  **Arcane Barrier 1**|Light, Equipment, Arms
EG6a0bfadfb5|Solray Plating|CEed1af0b570||TLdfccc06f14||1|If you would be dealt damage, you may banish a card from your soul to prevent 1 of that damage. If you do, destroy this at the beginning of the end phase.  **Blade Break**|Light, Equipment, Chest
EGb8efd14b72|Stormweaver's Aegis|CE9711513d91||TL71f4977891||0|"**Instant** - Destroy this: Until end of turn, instant cards you own get ""**Instant** - Discard this: Prevent the next 2 damage that would be dealt to you this turn.""  **Arcane Barrier 1**"|Lightning, Equipment, Chest
EG314682e6cb|Synapse Sparkcap|CE14fc37f236|CLc2defff067|||1|**Action** - {t}, banish an Evo from your hand: Create a Ponder token.  **Battleworn**|Mechanologist, Equipment, Base, Head
EG5c93404d67|Tempest Dancers|CE1ff57da723|CLaf2c41eb4e|||0|When this leaves the arena, you may play your next non-attack action card this turn as though it were an instant.  **Blade Break**|Wizard, Equipment, Legs
EG4cf67b050e|Templar Spellbane|CEab00cc8a12|CLf4c16fcffe|||1|**Instant** - Destroy this: Prevent the next 1 arcane damage that would be dealt to you this turn. If you've activated a weapon this turn, instead prevent the next 2.  **Battleworn**|Warrior, Equipment, Head
EG108334b7da|Topsy Turvy|CE7f8de51bab||TLb23b4b8d68||0|**Instant** - Destroy this: Until end of turn, if one or more cards would be put on top of a deck, instead they're put on the bottom.  **Arcane Barrier 1**|Chaos, Equipment, Head
EG791c9aac57|Touch of Reality|CE7bcf7c1d5c|CLe7f74fadce||||**Instant** - {x}, {t}: This gets **ward X** until end of turn. Destroy this at the beginning of the end phase.|Illusionist, Equipment, Arms
EGffe7e39b0b|Trench of Watery Depths|CE3d451e42f1|CL466f24c901|||1|When this defends, you may pitch a blue card from your graveyard.  **Blade Break**|Pirate, Equipment, Chest
EG5d8f9e2aba|Two-Faced|CEa16b564e74||TLc090c7fd61||1|When this defends, the attacking hero draws a card, then look at their hand and choose a card. They discard the chosen card.|Reviled, Equipment, Head
